BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,z_solution,pi_star,delta_star
14822,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14823,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14824,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14825,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14826,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14827,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14828,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14829,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14830,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14831,676.125,19.28,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14832,2641.125,152.0,15,137,0.6,3,56.344,1.0,1.0,1.0,281.175,-56.344
14833,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14834,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14835,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14836,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14837,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14838,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14839,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14840,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14841,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14842,2641.125,14.4,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14843,676.125,19.28,15,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14844,2641.125,152.0,16,137,0.6,3,56.344,1.0,1.0,1.0,306.075,-56.344
14845,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14846,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14847,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14848,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14849,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14850,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14851,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14852,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14853,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14854,2641.125,14.4,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14855,676.125,19.28,16,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14856,2641.125,152.0,17,137,0.6,3,56.344,1.0,1.0,1.0,319.275,-56.344
14857,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14858,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14859,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14860,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14861,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14862,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14863,2641.125,14.4,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14864,2641.125,11.2,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14865,676.125,51.28,17,137,0.0,3,56.344,1.0,1.0,1.0,319.275,-56.344
14866,2641.125,76.0,18,137,0.6,3,56.344,1.0,1.0,1.0,676.125,-56.344
14867,676.125,239.28,18,137,0.0,3,56.344,1.0,1.0,1.0,676.125,-56.344
14868,676.125,315.28,19,137,0.6,3,56.344,1.0,1.0,1.0,556.875,-56.344
14869,676.125,315.28,20,137,0.6,3,56.344,1.0,1.0,1.0,676.125,-56.344
14870,676.125,315.28,21,137,0.6,3,56.344,1.0,1.0,1.0,319.275,-56.344
14871,676.125,315.28,22,137,0.6,3,56.344,1.0,1.0,1.0,190.875,-56.344
14872,676.125,315.28,23,137,0.6,3,56.344,1.0,1.0,1.0,299.475,-56.344
14873,676.125,315.28,24,137,0.6,3,56.344,1.0,1.0,1.0,281.175,-56.344
14874,26.955,152.0,1,138,0.6,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14875,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14876,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14877,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14878,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14879,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14880,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14881,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14882,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14883,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14884,26.955,14.4,1,138,0.0,3,57.504,0.0,-0.0,1.0,308.925,-57.504
14885,676.125,20.48,1,138,0.0,3,57.504,1.0,1.0,1.0,308.925,-57.504
14886,26.955,152.0,2,138,0.6,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14887,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14888,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14889,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14890,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14891,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14892,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14893,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14894,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14895,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14896,26.955,14.4,2,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14897,676.125,20.48,2,138,0.0,3,57.504,1.0,1.0,1.0,281.175,-57.504
14898,26.955,152.0,3,138,0.6,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14899,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14900,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14901,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14902,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14903,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14904,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14905,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14906,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14907,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14908,26.955,14.4,3,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14909,676.125,20.48,3,138,0.0,3,57.504,1.0,1.0,1.0,207.22499999999997,-57.504
14910,26.955,152.0,4,138,0.6,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14911,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14912,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14913,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14914,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14915,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14916,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14917,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14918,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14919,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14920,26.955,14.4,4,138,0.0,3,57.504,0.0,-0.0,1.0,207.22499999999997,-57.504
14921,676.125,20.48,4,138,0.0,3,57.504,1.0,1.0,1.0,207.22499999999997,-57.504
14922,26.955,152.0,5,138,0.6,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14923,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14924,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14925,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14926,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14927,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14928,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14929,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14930,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14931,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14932,26.955,14.4,5,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14933,676.125,20.48,5,138,0.0,3,57.504,1.0,1.0,1.0,306.075,-57.504
14934,26.955,152.0,6,138,0.6,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14935,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14936,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14937,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14938,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14939,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14940,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14941,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14942,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14943,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14944,26.955,14.4,6,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14945,676.125,20.48,6,138,0.0,3,57.504,1.0,1.0,1.0,306.075,-57.504
14946,26.955,152.0,7,138,0.6,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14947,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14948,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14949,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14950,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14951,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14952,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14953,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14954,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14955,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14956,26.955,14.4,7,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14957,676.125,20.48,7,138,0.0,3,57.504,1.0,1.0,1.0,306.075,-57.504
14958,26.955,152.0,8,138,0.6,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14959,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14960,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14961,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14962,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14963,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14964,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14965,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14966,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14967,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14968,26.955,14.4,8,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
14969,676.125,20.48,8,138,0.0,3,57.504,1.0,1.0,1.0,281.175,-57.504
14970,26.955,152.0,9,138,0.6,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14971,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14972,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14973,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14974,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14975,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14976,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14977,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14978,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14979,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14980,26.955,14.4,9,138,0.0,3,57.504,0.0,-0.0,1.0,207.225,-57.504
14981,676.125,20.48,9,138,0.0,3,57.504,1.0,1.0,1.0,207.225,-57.504
14982,26.955,152.0,10,138,0.6,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14983,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14984,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14985,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14986,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14987,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14988,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14989,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14990,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14991,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14992,26.955,14.4,10,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
14993,676.125,20.48,10,138,0.0,3,57.504,1.0,1.0,1.0,306.075,-57.504
14994,26.955,152.0,11,138,0.6,3,57.504,0.0,-0.0,1.0,299.475,-57.504
14995,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
14996,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
14997,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
14998,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
14999,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15000,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15001,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15002,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15003,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15004,26.955,14.4,11,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15005,676.125,20.48,11,138,0.0,3,57.504,1.0,1.0,1.0,299.475,-57.504
15006,26.955,152.0,12,138,0.6,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15007,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15008,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15009,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15010,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15011,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15012,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15013,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15014,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15015,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15016,26.955,14.4,12,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15017,676.125,20.48,12,138,0.0,3,57.504,1.0,1.0,1.0,299.475,-57.504
15018,26.955,152.0,13,138,0.6,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15019,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15020,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15021,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15022,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15023,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15024,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15025,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15026,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15027,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15028,26.955,14.4,13,138,0.0,3,57.504,0.0,-0.0,1.0,299.475,-57.504
15029,676.125,20.48,13,138,0.0,3,57.504,1.0,1.0,1.0,299.475,-57.504
15030,26.955,152.0,14,138,0.6,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15031,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15032,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15033,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15034,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15035,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15036,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15037,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15038,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15039,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15040,26.955,14.4,14,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15041,676.125,20.48,14,138,0.0,3,57.504,1.0,1.0,1.0,281.175,-57.504
15042,26.955,152.0,15,138,0.6,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15043,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15044,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15045,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15046,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15047,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15048,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15049,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15050,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15051,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15052,26.955,14.4,15,138,0.0,3,57.504,0.0,-0.0,1.0,281.175,-57.504
15053,676.125,20.48,15,138,0.0,3,57.504,1.0,1.0,1.0,281.175,-57.504
15054,26.955,152.0,16,138,0.6,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15055,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15056,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15057,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15058,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15059,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15060,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15061,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15062,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15063,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15064,26.955,14.4,16,138,0.0,3,57.504,0.0,-0.0,1.0,306.075,-57.504
15065,676.125,20.48,16,138,0.0,3,57.504,1.0,1.0,1.0,306.075,-57.504
15066,26.955,152.0,17,138,0.6,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15067,26.955,14.4,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15068,26.955,14.4,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15069,26.955,14.4,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15070,26.955,14.4,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15071,26.955,14.4,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15072,26.955,14.4,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15073,26.955,9.6,17,138,0.0,3,57.504,0.0,-0.0,1.0,319.275,-57.504
15074,676.125,68.48,17,138,0.0,3,57.504,1.0,1.0,1.0,319.275,-57.504
15075,26.955,60.0,18,138,0.6,3,57.504,0.0,-0.0,1.0,676.125,-57.504
15076,676.125,256.48,18,138,0.0,3,57.504,1.0,1.0,1.0,676.125,-57.504
15077,676.125,316.48,19,138,0.6,3,57.504,1.0,1.0,1.0,556.875,-57.504
15078,676.125,316.48,20,138,0.6,3,57.504,1.0,1.0,1.0,676.125,-57.504
15079,676.125,316.48,21,138,0.6,3,57.504,1.0,1.0,1.0,319.275,-57.504
15080,676.125,316.48,22,138,0.6,3,57.504,1.0,1.0,1.0,190.875,-57.504
15081,676.125,316.48,23,138,0.6,3,57.504,1.0,1.0,1.0,299.475,-57.504
15082,676.125,316.48,24,138,0.6,3,57.504,1.0,1.0,1.0,281.175,-57.504
15083,35.625,-152.0,1,139,0.6,3,76.0,1.0,1.0,1.0,308.925,-76.0
15084,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15085,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15086,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15087,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15088,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15089,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15090,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15091,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15092,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15093,35.625,-14.4,1,139,0.0,3,76.0,1.0,1.0,1.0,308.925,-76.0
15094,676.125,-22.24,1,139,0.0,3,76.0,0.0,-0.0,1.0,308.925,-76.0
15095,35.625,-152.0,2,139,0.6,3,76.0,1.0,1.0,1.0,281.175,-76.0
15096,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15097,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15098,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15099,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15100,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15101,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15102,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15103,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15104,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15105,35.625,-14.4,2,139,0.0,3,76.0,1.0,1.0,1.0,281.175,-76.0
15106,676.125,-22.24,2,139,0.0,3,76.0,0.0,-0.0,1.0,281.175,-76.0
15107,35.625,-152.0,3,139,0.6,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15108,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15109,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15110,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15111,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15112,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15113,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15114,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
15115,35.625,-14.4,3,139,0.0,3,76.0,1.0,1.0,1.0,207.22499999999997,-76.0
